source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,parallax_error,parallax_over_error,ruwe
3313978112552491136,66.02452121402943,17.443985101312077,21.61924104437301,4.7558556,0.22975779,0.099429496,217.43286,1.0224682
5357075947709011456,157.8377665452764,-53.71455177900993,45.327579990833634,4.757292,0.6904063,0.06619931,684.71375,1.2565757
5718613169236705536,117.42192639046708,-17.228929206524345,12.694167701004062,4.7613873,1.4422534,0.070955165,178.90407,0.8076098
6730853810342681472,284.68002995157445,-37.10776456300982,31.808376429661376,4.764698,0.5487628,0.11216124,283.5951,1.1505629
1872046609345556480,316.7484792940004,38.76386244649797,285.99494829578117,4.766713,1.4625897,0.05989728,4774.757,1.2043179
4581969899920406528,267.2047544090795,25.6226957612272,15.473571841828887,4.7685795,1.3061657,0.08219447,188.25563,1.3315896
1532184644606148352,186.46179857625555,39.01846631895331,13.266195234721048,4.7691092,1.0920539,0.10213584,129.88776,0.83534676
1637308298502075904,262.99097840864243,68.13561454244075,14.665265924342203,4.769284,1.2255077,0.084695905,173.15201,0.8058099
2981103853463479040,72.5486128794344,-16.216927087167644,13.642600184265632,4.769715,1.1476741,0.07610331,179.26422,1.382725
894363992351617920,114.79118942273922,34.583839079832245,19.333780371008984,4.7710595,0.5829711,0.12626235,153.12387,1.1945653
350442122738958336,24.837369083178974,44.38621335342802,12.359235161535432,4.772018,1.0534949,0.10457404,118.186455,1.189318
5663558453071724288,145.55812521272944,-23.914401382944526,66.8827127039656,4.772147,0.7007799,0.11231256,595.5052,0.8518801
3740176925743994752,202.10645605299496,13.776228558320799,55.25105809943382,4.7789707,0.91291237,0.07786773,709.5501,1.2790049
870205595882108800,110.86846996683013,25.050402029246932,18.17739481732188,4.7809563,1.0747485,0.18675359,97.33358,0.8646961
1475118788534734592,203.6996807618988,37.182371955123614,21.32734445109181,4.7812433,0.64685774,0.08918943,239.12411,0.94191414
1823437097192796544,301.28969641141043,19.991428577167362,20.867123246243125,4.7880774,1.2256856,0.09661278,215.9872,0.9684992
6062166950467100032,198.5609508085928,-59.10391799181995,54.82467908671826,4.7883224,0.653831,0.080880366,677.849,1.2284096
1420972548150735744,263.0679671237433,55.173182955417175,33.41866248317232,4.792332,0.3951769,0.13022357,256.6253,1.2821128
1206369009648632320,240.5737362131325,22.804556359359836,18.695011084996924,4.7943797,0.10737324,0.09725205,192.23257,1.0660899
898059352148520960,110.51036820293027,36.76048256552653,12.645068274950583,4.795151,1.2779775,0.10088438,125.34218,0.99176633
6521403820271516160,359.7328440878666,-52.74553060635165,12.097462248231231,4.795882,1.2991982,0.0673166,179.70995,1.0851659
3911736954840855168,176.32126428823577,8.25800348098494,27.515317939844167,4.8003016,0.2379427,0.13697761,200.87456,0.9875964
1264630412816366720,226.82617958714343,24.86846415306875,51.187520920833634,4.802299,0.5950155,0.08791835,582.21655,1.0779387
6612242034982766848,332.53884519084073,-32.54834854643202,54.177261374214716,4.804227,0.64425135,0.09404728,576.0641,0.82205474
6084614408008359168,195.88844359853007,-49.527314676186336,14.827648816023322,4.8096676,0.04632187,0.10725752,138.24344,1.2166457
6628587855877381120,335.3981480592304,-21.59860715844817,17.347473247209557,4.810523,1.2358932,0.094754726,183.07765,0.76145524
547825694242685184,47.98468873679841,74.39327247701216,19.640941971801947,4.8134665,0.071849346,0.084792264,231.63602,0.9011547
5536661140353547008,115.92547472783934,-40.93450610140845,14.775550351301927,4.8145227,1.2453194,0.059413824,248.68877,0.9003481
2694414129322277504,324.8884790718447,2.2431892155389774,13.215497350778977,4.8169093,1.1892085,0.089242965,148.08447,0.98940396
3862530682761469184,158.69959806020123,6.954003012637331,11.976605095608628,4.8209453,1.1074347,0.157179,76.197235,0.6651215
3622819624439843072,196.97429552210073,-10.740454000641543,11.149814361679672,4.8242455,1.2771497,0.11633854,95.839386,0.7772557
5335674056976877952,174.2500688439456,-61.28343770818835,13.836528948009816,4.826005,1.2498951,0.06053613,228.56645,0.65485483
4934923028038871296,18.80055894824174,-45.53087326120101,65.52703093363316,4.8279195,0.7278681,0.070420526,930.51044,1.381075
4109030160308317312,258.83511696459266,-26.60789783205067,168.13027793748972,4.828591,1.0597496,0.10807573,1555.6709,0.66811454
6860945174279114880,307.2149827750688,-17.813730096893924,33.229709669959455,4.830379,0.49764204,0.21464804,154.81023,1.200965
4109030160308320128,258.83412017812816,-26.606806615399403,168.00307885629599,4.831335,1.0583043,0.13433942,1250.5865,0.6913257
5878015108025348608,223.8928744838133,-60.114668809872995,18.851889597498452,4.8329735,1.3164067,0.082650185,228.09253,0.8809407
5772879737424829184,214.55733140588055,-81.00804837407807,22.922922591027618,4.8351088,0.3252735,0.11799882,194.26399,1.2503188
1420972823029057408,263.0451867823444,55.18448601890657,33.20974531201293,4.8390512,0.3672595,0.08865632,374.58972,1.3374157
4111062298301073408,259.502557367863,-24.28693809621882,11.361229740388339,4.8391223,1.1639338,0.1890751,60.08845,1.2977513
4009103588563247104,186.60018905508647,27.268186461511135,11.28260192286932,4.8417296,0.41597652,0.10852124,103.96676,1.0418243
1704062466923822336,244.37472356719266,75.75643519854079,33.418958321685345,4.8468947,0.520185,0.110270046,303.0647,1.2219981
4544196074866779904,256.34477117847234,12.740774841304445,23.684422076914746,4.848533,0.17705536,0.112421505,210.67519,1.2884052
